Depth_ft,WOB_klbs,RPM,Torque_ftlbs,ROP_fthr,Flow_gpm,GR_API,MSE_kpsi
1659.4811328,5.93993904907788,126.0,2999.9912579139223,164.3680012608,782.322800416896,,7.406408924968577
1659.9798144000001,5.7899405882425805,126.45,3279.9904419858867,164.5379991936,782.322800416896,135.48,8.11208151715258
1660.4784960000002,5.52994325612806,126.91,3019.9911996333494,164.49799968000002,782.322800416896,,7.49955692810694
1660.9804584,5.52994325612806,126.27,3319.990325424742,164.24800272000002,782.322800416896,,8.21097581040999
1661.4791400000001,5.05994807884412,126.18,3259.990500266467,164.3180018688,782.322800416896,144.72,8.050318431785222
1661.9811024,5.85993986996572,126.64,3429.9900048815825,164.4180006528,782.322800416896,,8.50024037851893
1662.479784,5.55994294829512,126.68,3459.989917460728,163.8280078272,782.322800416896,155.49,8.605007416909109
1662.9784656000002,6.169936689025341,126.64,3119.9909082304807,164.4180006528,782.322800416896,,7.739120961912395
1663.480428,5.829940177798661,126.82,3529.9897134787134,164.21800308480002,782.322800416896,,8.769324849510951
1663.9791096000001,5.819940280409641,126.23,3019.9911996333494,164.1280041792,782.322800416896,146.26,7.478795832060331
1664.481072,5.12994736056726,127.0,3359.9902088635968,164.3780011392,782.322800416896,,8.347139163054806
1664.9797536,5.53994315351708,127.0,3209.9906459679005,164.5679988288,782.322800416896,140.1,7.970762117984483
1665.4784352000001,5.65994192218532,126.36,2929.9914618959288,164.1180043008,782.322800416896,,7.263894803344071
1665.9803976,5.1899467449013805,126.0,3019.9911996333494,164.4080007744,782.322800416896,,7.447283905929023
1666.4790792000001,5.36994489790374,126.41,2849.991695018226,164.30800199040002,782.322800416896,143.18,7.0590717260721565
1666.9810416,5.37994479529276,126.45,2869.9916367376536,164.39800089599999,782.322800416896,,7.106741364495811
1667.4797232,5.4299442822378605,126.45,2579.9924818059712,164.18800344960002,782.322800416896,,6.401793885976657
1667.9784048000001,5.459943974404921,126.64,2849.991695018226,164.597998464,782.322800416896,143.18,7.060217045376598
1668.4803672000003,6.47993350808496,126.23,2539.9925983671237,164.27800235520002,782.322800416896,,6.297856063568231
1668.9790488,5.87993966474376,127.0,1999.9941719426145,164.1180043008,782.322800416896,132.4,5.000346590912098
1669.4810112,6.0299381255790605,126.52,2659.9922486836817,164.74799664000003,782.322800416896,,6.5853029388055475
1669.9796928,5.8999394595218,126.18,2779.9918990002325,164.22800296320003,782.322800416896,,6.882185925377142
1670.4783744000001,6.20993627858142,126.27,2549.9925692268334,164.1180043008,782.322800416896,130.86,6.328241557821375
1670.9803368000003,5.8499399725767,126.86,2909.991520176509,164.2880022336,782.322800416896,,7.237164679933859
1671.4790184,6.00993833080102,126.32,2679.992190403102,164.4080007744,782.322800416896,144.72,6.637448121473681
1671.9809808,6.10993730469122,126.0,2559.9925400865513,164.3780011392,782.322800416896,,6.328587957524485
1672.4796624,6.20993627858142,126.0,2959.9913744750747,164.44800028800003,782.322800416896,130.86,7.30708887710672
1672.978344,6.27993556030456,126.45,3139.9908499499074,164.44800028800003,782.322800416896,,7.776312792468958
1673.4803064000002,6.3899344315837805,126.45,2989.9912870542116,164.18800344960002,782.322800416896,,7.419957023917533
1673.978988,5.7899405882425805,126.77,3209.9906459679005,164.1280041792,782.322800416896,146.26,7.979736719628087
1674.4809504,6.1499368942473005,126.5,2719.9920738419573,164.348001504,782.322800416896,,6.748910656094748
